floor,point_id,ssid,bssid,rssi_dbm,channel,width_mhz,band,security_string
Ground,23,Plainsboro-Public-Library,8a:15:04:52:23:c0,-56.0,6,20,2.4GHz,[ESS][Unknown]
Ground,23,[Hidden],8a:15:04:52:23:cf,-56.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,23,Plainsboro-Public-Library,8a:15:14:52:23:c0,-58.0,153,20,5GHz,[ESS][Unknown]
Ground,23,Plainsboro-Public-Library,8a:15:14:51:e6:20,-59.0,149,20,5GHz,[ESS][Unknown]
Ground,23,Plainsboro-Public-Library,8a:15:14:53:49:40,-62.0,48,80,5GHz,[ESS][Unknown]
Ground,23,[Hidden],8a:15:14:53:33:9f,-62.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,23,Plainsboro-Public-Library,8a:15:14:53:33:90,-63.0,36,80,5GHz,[ESS][Unknown]
Ground,23,US-CYL4667KK6,92:44:53:03:e0:80,-66.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,23,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-68.0,6,20,2.4GHz,[ESS][Unknown]
Ground,23,CP1300-938B59,f8:a2:6d:93:8b:59,-75.0,2,20,2.4GHz,[ESS][Unknown]
Ground,23,Plainsboro-Public-Library,e2:55:6d:bc:13:60,-75.0,108,80,5GHz,[ESS][Unknown]
Ground,23,Plainsboro-Public-Library,8a:15:14:53:3b:10,-85.0,153,80,5GHz,[ESS][Unknown]
Ground,24,Plainsboro-Public-Library,8a:15:04:52:23:c0,-42.0,6,20,2.4GHz,[ESS][Unknown]
Ground,24,Plainsboro-Public-Library,8a:15:04:53:49:70,-44.0,6,20,2.4GHz,[ESS][Unknown]
Ground,24,Plainsboro-Public-Library,8a:15:04:53:33:90,-46.0,6,20,2.4GHz,[ESS][Unknown]
Ground,24,Plainsboro-Public-Library,8a:15:04:53:49:40,-49.0,6,20,2.4GHz,[ESS][Unknown]
Ground,24,[Hidden],8a:15:04:53:49:4f,-50.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,24,Plainsboro-Public-Library,8a:15:14:53:49:70,-53.0,157,40,5GHz,[ESS][Unknown]
Ground,24,Plainsboro-Public-Library,8a:15:04:51:e6:20,-55.0,1,20,2.4GHz,[ESS][Unknown]
Ground,24,[Hidden],8a:15:14:52:23:cf,-55.0,153,20,5GHz,[WEP][ESS][WEP]
Ground,24,US-CYL4667KK6,92:44:53:03:e0:80,-55.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,24,Plainsboro-Public-Library,8a:15:14:52:23:c0,-56.0,153,20,5GHz,[ESS][Unknown]
Ground,24,Plainsboro-Public-Library,8a:15:04:53:3c:30,-57.0,11,20,2.4GHz,[ESS][Unknown]
Ground,24,[Hidden],8a:15:14:51:e6:2f,-58.0,149,20,5GHz,[WEP][ESS][WEP]
Ground,24,Plainsboro-Public-Library,8a:15:14:53:33:90,-59.0,36,80,5GHz,[ESS][Unknown]
Ground,24,Plainsboro-Public-Library,8a:15:04:53:3b:10,-62.0,6,20,2.4GHz,[ESS][Unknown]
Ground,24,[Hidden],8a:15:14:53:49:4f,-62.0,48,80,5GHz,[WEP][ESS][WEP]
Ground,24,Plainsboro-Public-Library,8a:15:14:51:e6:20,-63.0,149,20,5GHz,[ESS][Unknown]
Ground,24,[Hidden],8a:15:14:53:3c:3f,-63.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,24,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-63.0,6,20,2.4GHz,[ESS][Unknown]
Ground,24,Plainsboro-Public-Library,8a:15:14:53:49:40,-65.0,48,80,5GHz,[ESS][Unknown]
Ground,24,Plainsboro-Public-Library,8a:15:14:53:3c:30,-65.0,108,80,5GHz,[ESS][Unknown]
Ground,24,Plainsboro-Public-Library,8a:15:14:53:3b:10,-74.0,153,80,5GHz,[ESS][Unknown]
Ground,24,[Hidden],8a:15:14:53:3b:1f,-75.0,153,80,5GHz,[WEP][ESS][WEP]
Ground,24,Plainsboro-Public-Library,e2:55:6d:bc:13:60,-79.0,108,80,5GHz,[ESS][Unknown]
Ground,24,[Hidden],72:13:01:85:38:4a,-84.0,1,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,24,Plainsboro-Public-Library,e6:55:b8:2d:e8:c4,-85.0,100,80,5GHz,[ESS][Unknown]
Ground,24,[Hidden],da:55:b8:2d:e8:c4,-85.0,100,80,5GHz,[WPA2-PSK+PSK-SHA256-CCMP-256+CCMP-128][RSN-PSK+PSK-SHA256-CCMP-256+CCMP-128][ESS][WPA2 Personal]
Ground,24,Violet,72:13:01:85:38:49,-86.0,1,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC][WPA2 Personal][WPA3 Personal]
Ground,25,Plainsboro-Public-Library,8a:15:04:53:49:70,-49.0,6,20,2.4GHz,[ESS][Unknown]
Ground,25,[Hidden],8a:15:04:53:49:7f,-50.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,25,Plainsboro-Public-Library,8a:15:14:53:49:70,-50.0,157,40,5GHz,[ESS][Unknown]
Ground,25,Plainsboro-Public-Library,8a:15:04:53:33:90,-54.0,6,20,2.4GHz,[ESS][Unknown]
Ground,25,[Hidden],8a:15:04:53:49:4f,-55.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,25,Plainsboro-Public-Library,8a:15:04:53:49:40,-55.0,6,20,2.4GHz,[ESS][Unknown]
Ground,25,Plainsboro-Public-Library,8a:15:04:53:3b:10,-63.0,6,20,2.4GHz,[ESS][Unknown]
Ground,25,Plainsboro-Public-Library,8a:15:04:52:23:c0,-63.0,6,20,2.4GHz,[ESS][Unknown]
Ground,25,[Hidden],8a:15:14:53:3c:3f,-67.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,25,Plainsboro-Public-Library,8a:15:14:51:e6:20,-68.0,149,20,5GHz,[ESS][Unknown]
Ground,25,[Hidden],8a:15:14:53:49:4f,-68.0,48,80,5GHz,[WEP][ESS][WEP]
Ground,25,Plainsboro-Public-Library,8a:15:14:53:3b:10,-68.0,153,80,5GHz,[ESS][Unknown]
Ground,25,Plainsboro-Public-Library,8a:15:04:51:e6:20,-69.0,1,20,2.4GHz,[ESS][Unknown]
Ground,25,Plainsboro-Public-Library,8a:15:14:53:49:40,-69.0,48,80,5GHz,[ESS][Unknown]
Ground,25,Plainsboro-Public-Library,8a:15:14:53:3c:30,-70.0,108,80,5GHz,[ESS][Unknown]
Ground,25,Plainsboro-Public-Library,8a:15:14:53:33:90,-71.0,36,80,5GHz,[ESS][Unknown]
Ground,25,Plainsboro-Public-Library,8a:15:14:52:23:c0,-73.0,153,20,5GHz,[ESS][Unknown]
Ground,25,CP1300-938B59,f8:a2:6d:93:8b:59,-82.0,2,20,2.4GHz,[ESS][Unknown]
Ground,25,Plainsboro-Public-Library,e2:55:6d:bc:13:60,-85.0,108,80,5GHz,[ESS][Unknown]
Ground,26,[Hidden],8a:15:04:53:49:7f,-42.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,26,[Hidden],8a:15:04:53:49:4f,-43.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,26,Plainsboro-Public-Library,8a:15:04:53:49:70,-43.0,6,20,2.4GHz,[ESS][Unknown]
Ground,26,[Hidden],8a:15:14:53:49:7f,-44.0,157,40,5GHz,[WEP][ESS][WEP]
Ground,26,Plainsboro-Public-Library,8a:15:04:52:23:c0,-48.0,6,20,2.4GHz,[ESS][Unknown]
Ground,26,[Hidden],8a:15:04:52:23:cf,-48.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,26,Plainsboro-Public-Library,8a:15:04:53:3c:30,-50.0,11,20,2.4GHz,[ESS][Unknown]
Ground,26,[Hidden],8a:15:14:52:23:cf,-52.0,153,20,5GHz,[WEP][ESS][WEP]
Ground,26,Plainsboro-Public-Library,8a:15:14:53:49:70,-52.0,157,40,5GHz,[ESS][Unknown]
Ground,26,Plainsboro-Public-Library,8a:15:04:53:49:40,-53.0,6,20,2.4GHz,[ESS][Unknown]
Ground,26,[Hidden],8a:15:04:53:33:9f,-53.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,26,Plainsboro-Public-Library,8a:15:04:53:33:90,-54.0,6,20,2.4GHz,[ESS][Unknown]
Ground,26,[Hidden],8a:15:04:51:e6:2f,-56.0,1,20,2.4GHz,[WEP][ESS][WEP]
Ground,26,Plainsboro-Public-Library,8a:15:04:51:e6:20,-56.0,1,20,2.4GHz,[ESS][Unknown]
Ground,26,Plainsboro-Public-Library,8a:15:14:53:33:90,-60.0,36,80,5GHz,[ESS][Unknown]
Ground,26,[Hidden],8a:15:14:53:3c:3f,-60.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,26,[Hidden],8a:15:14:53:49:4f,-60.0,48,80,5GHz,[WEP][ESS][WEP]
Ground,26,[Hidden],8a:15:04:53:3c:3f,-61.0,11,20,2.4GHz,[WEP][ESS][WEP]
Ground,26,Plainsboro-Public-Library,8a:15:14:53:3c:30,-61.0,108,80,5GHz,[ESS][Unknown]
Ground,26,[Hidden],8a:15:14:53:33:9f,-62.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,26,Plainsboro-Public-Library,8a:15:14:53:49:40,-63.0,48,80,5GHz,[ESS][Unknown]
Ground,26,Plainsboro-Public-Library,8a:15:14:51:e6:20,-63.0,149,20,5GHz,[ESS][Unknown]
Ground,26,[Hidden],e2:55:7d:bc:13:6f,-64.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,26,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-66.0,6,20,2.4GHz,[ESS][Unknown]
Ground,26,Devirajathi's S25 Ultra,36:61:bf:fc:5d:9d,-69.0,11,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,26,Plainsboro-Public-Library,8a:15:04:53:3b:10,-69.0,6,20,2.4GHz,[ESS][Unknown]
Ground,26,Plainsboro-Public-Library,8a:15:14:52:23:c0,-69.0,153,20,5GHz,[ESS][Unknown]
Ground,26,[Hidden],e2:55:6d:bc:13:6f,-70.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,26,CP1300-938B59,f8:a2:6d:93:8b:59,-70.0,2,20,2.4GHz,[ESS][Unknown]
Ground,26,US-CYL4667KK6,92:44:53:03:e0:80,-70.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,26,DIRECT-B1-HP PageWide Pro 477dw,4a:ba:4e:fb:f7:b1,-70.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][WPA2 Personal]
Ground,26,Plainsboro-Public-Library,8a:15:14:53:3b:10,-70.0,153,80,5GHz,[ESS][Unknown]
Ground,26,Plainsboro-Public-Library,e2:55:6d:bc:13:60,-73.0,108,80,5GHz,[ESS][Unknown]
Ground,26,Plainsboro-Public-Library,8a:15:04:52:1c:80,-78.0,11,20,2.4GHz,[ESS][Unknown]
Ground,26,[Hidden],8a:15:04:52:1c:8f,-80.0,11,20,2.4GHz,[WEP][ESS][WEP]
Ground,26,Plainsboro-Public-Library,e4:55:a8:2d:e8:c4,-86.0,1,20,2.4GHz,[ESS][Unknown]
Ground,27,Devirajathi's S25 Ultra,36:61:bf:fc:5d:9d,-60.0,11,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,27,Plainsboro-Public-Library,8a:15:04:53:49:70,-62.0,6,20,2.4GHz,[ESS][Unknown]
Ground,27,[Hidden],8a:15:04:53:49:4f,-63.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,27,[Hidden],8a:15:04:53:49:7f,-63.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,27,Plainsboro-Public-Library,8a:15:04:53:33:90,-64.0,6,20,2.4GHz,[ESS][Unknown]
Ground,27,Plainsboro-Public-Library,8a:15:04:53:49:40,-64.0,6,20,2.4GHz,[ESS][Unknown]
Ground,27,Plainsboro-Public-Library,8a:15:14:53:49:70,-66.0,157,40,5GHz,[ESS][Unknown]
Ground,27,Plainsboro-Public-Library,8a:15:04:53:3c:30,-73.0,11,20,2.4GHz,[ESS][Unknown]
Ground,27,Plainsboro-Public-Library,8a:15:14:53:3b:10,-73.0,153,80,5GHz,[ESS][Unknown]
Ground,27,TMOBILE-3500KJ,dc:8d:8a:8d:35:09,-74.0,11,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][WPA-PSK-CCMP-128][ESS][WPA2 Personal][WPA Personal]
Ground,27,[Hidden],e2:55:7d:bc:13:6f,-75.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,27,[Hidden],30:57:8e:b2:2c:c9,-77.0,1,20,2.4GHz,[ESS][Unknown]
Ground,27,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-77.0,6,20,2.4GHz,[ESS][Unknown]
Ground,27,VeryHappyEero,30:57:8e:b2:2c:c6,-78.0,1,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,27,[Hidden],8a:15:14:53:33:9f,-79.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,27,Plainsboro-Public-Library,8a:15:14:53:33:90,-79.0,36,80,5GHz,[ESS][Unknown]
Ground,27,VeryHappyFamily Guest,30:57:8e:b2:2c:cf,-79.0,1,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,27,Plainsboro-Public-Library,8a:15:14:53:49:40,-80.0,48,80,5GHz,[ESS][Unknown]
Ground,27,[Hidden],30:57:8e:b6:16:a3,-82.0,1,20,2.4GHz,[RSN-SAE-CCMP-128][MFPR][MFPC][WPA3 Personal]
Ground,27,Plainsboro-Public-Library,8a:15:14:51:e6:20,-83.0,149,20,5GHz,[ESS][Unknown]
Ground,27,[Hidden],8a:15:14:53:3c:3f,-83.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,27,Plainsboro-Public-Library,8a:15:14:53:3c:30,-84.0,108,80,5GHz,[ESS][Unknown]
Ground,27,VeryHappyFunFamily,f4:0e:83:9b:a6:b4,-84.0,1,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][WPA2 Personal]
Ground,27,Plainsboro-Public-Library,e2:55:6d:bc:13:60,-87.0,108,80,5GHz,[ESS][Unknown]
Ground,27,[Hidden],e2:55:6d:bc:13:6f,-87.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,28,Plainsboro-Public-Library,8a:15:14:53:49:70,-43.0,157,40,5GHz,[ESS][Unknown]
Ground,28,[Hidden],8a:15:04:53:49:7f,-44.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,28,Plainsboro-Public-Library,8a:15:04:53:49:70,-44.0,6,20,2.4GHz,[ESS][Unknown]
Ground,28,Plainsboro-Public-Library,8a:15:04:51:e6:20,-50.0,1,20,2.4GHz,[ESS][Unknown]
Ground,28,Plainsboro-Public-Library,8a:15:04:53:33:90,-51.0,6,20,2.4GHz,[ESS][Unknown]
Ground,28,Plainsboro-Public-Library,8a:15:04:52:23:c0,-52.0,6,20,2.4GHz,[ESS][Unknown]
Ground,28,Plainsboro-Public-Library,8a:15:04:53:49:40,-53.0,6,20,2.4GHz,[ESS][Unknown]
Ground,28,Plainsboro-Public-Library,8a:15:04:53:3c:30,-58.0,11,20,2.4GHz,[ESS][Unknown]
Ground,28,Plainsboro-Public-Library,8a:15:14:52:23:c0,-64.0,153,20,5GHz,[ESS][Unknown]
Ground,28,Plainsboro-Public-Library,8a:15:14:51:e6:20,-65.0,149,20,5GHz,[ESS][Unknown]
Ground,28,[Hidden],8a:15:14:53:3c:3f,-65.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,28,[Hidden],8a:15:14:53:33:9f,-66.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,28,Plainsboro-Public-Library,8a:15:14:53:49:40,-67.0,48,80,5GHz,[ESS][Unknown]
Ground,28,Devirajathi's S25 Ultra,36:61:bf:fc:5d:9d,-67.0,11,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,28,Plainsboro-Public-Library,8a:15:14:53:33:90,-68.0,36,80,5GHz,[ESS][Unknown]
Ground,28,Plainsboro-Public-Library,8a:15:14:53:3c:30,-69.0,108,80,5GHz,[ESS][Unknown]
Ground,28,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-71.0,6,20,2.4GHz,[ESS][Unknown]
Ground,28,US-CYL4667KK6,92:44:53:03:e0:80,-74.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,28,CP1300-938B59,f8:a2:6d:93:8b:59,-76.0,2,20,2.4GHz,[ESS][Unknown]
Ground,28,Plainsboro-Public-Library,e2:55:6d:bc:13:60,-80.0,108,80,5GHz,[ESS][Unknown]
Ground,28,[Hidden],e2:55:6d:bc:13:6f,-83.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,28,Plainsboro-Public-Library,8a:15:14:53:3b:10,-85.0,153,80,5GHz,[ESS][Unknown]
Ground,28,[Hidden],da:55:b8:2d:e8:c4,-85.0,100,80,5GHz,[WPA2-PSK+PSK-SHA256-CCMP-256+CCMP-128][RSN-PSK+PSK-SHA256-CCMP-256+CCMP-128][ESS][WPA2 Personal]
Ground,28,DIRECT-B1-HP PageWide Pro 477dw,4a:ba:4e:fb:f7:b1,-90.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][WPA2 Personal]
Ground,29,Plainsboro-Public-Library,8a:15:04:53:49:70,-40.0,6,20,2.4GHz,[ESS][Unknown]
Ground,29,[Hidden],8a:15:04:53:49:7f,-41.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,29,Plainsboro-Public-Library,8a:15:14:53:49:70,-42.0,157,40,5GHz,[ESS][Unknown]
Ground,29,Plainsboro-Public-Library,8a:15:04:53:49:40,-49.0,6,20,2.4GHz,[ESS][Unknown]
Ground,29,Plainsboro-Public-Library,8a:15:14:53:49:40,-57.0,48,80,5GHz,[ESS][Unknown]
Ground,29,[Hidden],8a:15:04:53:3c:3f,-59.0,11,20,2.4GHz,[WEP][ESS][WEP]
Ground,29,Plainsboro-Public-Library,8a:15:04:53:3c:30,-60.0,11,20,2.4GHz,[ESS][Unknown]
Ground,29,Plainsboro-Public-Library,8a:15:04:52:23:c0,-60.0,6,20,2.4GHz,[ESS][Unknown]
Ground,29,[Hidden],8a:15:04:51:e6:2f,-62.0,1,20,2.4GHz,[WEP][ESS][WEP]
Ground,29,Plainsboro-Public-Library,8a:15:04:51:e6:20,-62.0,1,20,2.4GHz,[ESS][Unknown]
Ground,29,Plainsboro-Public-Library,8a:15:04:53:33:90,-63.0,6,20,2.4GHz,[ESS][Unknown]
Ground,29,Plainsboro-Public-Library,e4:55:a8:2d:e8:c4,-68.0,1,20,2.4GHz,[ESS][Unknown]
Ground,29,Plainsboro-Public-Library,8a:15:14:51:e6:20,-69.0,149,20,5GHz,[ESS][Unknown]
Ground,29,[Hidden],8a:15:14:53:3c:3f,-69.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,29,Plainsboro-Public-Library,8a:15:14:53:3c:30,-70.0,108,80,5GHz,[ESS][Unknown]
Ground,29,[Hidden],8a:15:14:53:33:9f,-74.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,29,Plainsboro-Public-Library,8a:15:14:53:33:90,-74.0,36,80,5GHz,[ESS][Unknown]
Ground,29,Plainsboro-Public-Library,8a:15:14:52:23:c0,-74.0,153,20,5GHz,[ESS][Unknown]
Ground,29,CP1300-938B59,f8:a2:6d:93:8b:59,-76.0,2,20,2.4GHz,[ESS][Unknown]
Ground,29,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-76.0,6,20,2.4GHz,[ESS][Unknown]
Ground,29,DIRECT-C4-HP Color LJ 4301,26:6a:0e:58:e7:c4,-77.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][WPA2 Personal]
Ground,29,Plainsboro-Public-Library,e6:55:b8:2d:e8:c4,-78.0,100,80,5GHz,[ESS][Unknown]
Ground,29,[Hidden],da:55:b8:2d:e8:c4,-80.0,100,80,5GHz,[WPA2-PSK+PSK-SHA256-CCMP-256+CCMP-128][RSN-PSK+PSK-SHA256-CCMP-256+CCMP-128][ESS][WPA2 Personal]
Ground,29,US-CYL4667KK6,92:44:53:03:e0:80,-82.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,29,DIRECT-B1-HP PageWide Pro 477dw,4a:ba:4e:fb:f7:b1,-84.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][WPA2 Personal]
Ground,30,Violet,72:13:01:85:38:49,-62.0,1,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC][WPA2 Personal][WPA3 Personal]
Ground,30,DIRECT-B1-HP PageWide Pro 477dw,4a:ba:4e:fb:f7:b1,-65.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][WPA2 Personal]
Ground,30,Plainsboro-Public-Library,8a:15:04:53:49:70,-68.0,6,20,2.4GHz,[ESS][Unknown]
Ground,30,Plainsboro-Public-Library,8a:15:04:53:49:40,-74.0,6,20,2.4GHz,[ESS][Unknown]
Ground,30,iot,86:2a:a8:47:74:61,-78.0,6,40,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,30,Violet,72:13:01:8c:38:4a,-78.0,44,80,5GHz,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC][WPA2 Personal][WPA3 Personal]
Ground,30,Violet 2G,80:2a:a8:47:74:61,-78.0,6,40,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC][WPA2 Personal][WPA3 Personal]
Ground,30,iot,86:2a:a8:47:73:dd,-79.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,30,xfinitywifi,72:13:01:8c:38:4c,-79.0,44,80,5GHz,[ESS][Unknown]
Ground,30,Violet 2G,80:2a:a8:47:73:dd,-79.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC][WPA2 Personal][WPA3 Personal]
Ground,30,Violet,86:2a:a8:48:74:61,-81.0,153,80,5GHz,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC][WPA2 Personal][WPA3 Personal]
Ground,30,Violet 2G,80:2a:a8:8a:2b:df,-81.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC][WPA2 Personal][WPA3 Personal]
Ground,30,Plainsboro-Public-Library,e4:55:a8:2d:e8:c4,-82.0,1,20,2.4GHz,[ESS][Unknown]
Ground,30,Violet,86:2a:a8:8b:2b:df,-82.0,44,80,5GHz,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC][WPA2 Personal][WPA3 Personal]
Ground,30,Xfinity Mobile,72:13:01:8c:38:4e,-83.0,44,80,5GHz,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS][WPA2 Enterprise]
Ground,30,DanielHurley,fa:5e:42:4d:3c:28,-87.0,157,80,5GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][WPA2 Personal]
Ground,30,[Hidden],8a:2a:a8:48:73:dd,-87.0,44,80,5GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,30,xfinitywifi,82:da:c2:00:2b:10,-88.0,44,80,5GHz,[ESS][Unknown]
Ground,31,Plainsboro-Public-Library,8a:15:04:53:49:70,-39.0,6,20,2.4GHz,[ESS][Unknown]
Ground,31,Plainsboro-Public-Library,8a:15:04:53:49:40,-49.0,6,20,2.4GHz,[ESS][Unknown]
Ground,31,Plainsboro-Public-Library,8a:15:14:53:49:70,-50.0,157,40,5GHz,[ESS][Unknown]
Ground,31,Plainsboro-Public-Library,8a:15:04:53:3c:30,-62.0,11,20,2.4GHz,[ESS][Unknown]
Ground,31,Plainsboro-Public-Library,8a:15:14:53:49:40,-62.0,48,80,5GHz,[ESS][Unknown]
Ground,31,DIRECT-B1-HP PageWide Pro 477dw,4a:ba:4e:fb:f7:b1,-62.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][WPA2 Personal]
Ground,31,Plainsboro-Public-Library,8a:15:04:53:33:90,-63.0,6,20,2.4GHz,[ESS][Unknown]
Ground,31,Plainsboro-Public-Library,8a:15:04:51:e6:20,-65.0,1,20,2.4GHz,[ESS][Unknown]
Ground,31,[Hidden],8a:15:14:53:49:4f,-65.0,48,80,5GHz,[WEP][ESS][WEP]
Ground,31,Plainsboro-Public-Library,8a:15:04:52:23:c0,-66.0,6,20,2.4GHz,[ESS][Unknown]
Ground,31,Plainsboro-Public-Library,8a:15:14:52:23:c0,-68.0,153,20,5GHz,[ESS][Unknown]
Ground,31,Violet,72:13:01:85:38:49,-71.0,1,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC][WPA2 Personal][WPA3 Personal]
Ground,31,[Hidden],72:13:01:85:38:4e,-72.0,1,20,2.4GHz,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS][WPA2 Enterprise]
Ground,31,[Hidden],72:13:01:85:38:4a,-72.0,1,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,31,Plainsboro-Public-Library,e4:55:a8:2d:e8:c4,-74.0,1,20,2.4GHz,[ESS][Unknown]
Ground,31,xfinitywifi,72:13:01:8c:38:4c,-75.0,44,80,5GHz,[ESS][Unknown]
Ground,31,Violet,72:13:01:8c:38:4a,-75.0,44,80,5GHz,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][WPS][MFPC][WPA2 Personal][WPA3 Personal]
Ground,31,Plainsboro-Public-Library,8a:15:14:53:33:90,-76.0,36,80,5GHz,[ESS][Unknown]
Ground,31,Plainsboro-Public-Library,8a:15:14:51:e6:20,-77.0,149,20,5GHz,[ESS][Unknown]
Ground,31,DIRECT-C4-HP Color LJ 4301,26:6a:0e:58:e7:c4,-77.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][WPA2 Personal]
Ground,31,[Hidden],8a:15:04:53:34:af,-77.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,31,US-CYL4667KK6,92:44:53:03:e0:80,-77.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
